Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","Package C2 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C6 Residency [%]","Core #1 C6 Residency [%]","Core #2 C6 Residency [%]","Core #3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","T1 [°C]","Aux [°C]","Motherboard [°C]","CPU [°C]","VCC3V [V]","Vcore [V]","VIN2 [V]","+5V [V]","+12V [V]","VIN5 [V]","VIN6 [V]","+3.3V [V]","VBAT [V]","CPU [RPM]","Chassis1 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
13.2.2017,15:14:28.415,5117,4749,51.8,4770,3368,58.6,0.0,1.206,1.201,1.206,1.206,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,73,79,78,75,32,26,27,30,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,66,54.669,46.320,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,50,29,77,3.328,1.136,0.024,5.087,11.880,0.736,1.048,3.328,3.280,2074,2673,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.1,0.0,0.1,0.026,0.000,2896,208,78,78,1.200,2820,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,12.4,100.0,98.0,108.8,108.8,255,229,51,8.0,6,1,0.028,0.000,0,
13.2.2017,15:14:30.488,5116,4750,51.8,4759,3379,58.4,0.0,1.206,1.206,1.201,1.206,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,72,78,77,75,33,27,28,30,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,66,55.720,47.398,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,50,29,77,3.328,1.136,0.024,5.087,11.880,0.736,1.056,3.328,3.296,2074,2732,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.9,0.9,0.000,0.225,2896,208,78,77,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,12.4,100.0,97.0,108.8,108.8,255,229,51,8.0,6,1,0.028,0.058,0,
13.2.2017,15:14:32.561,5102,4765,51.7,4770,3369,58.6,0.0,1.201,1.201,1.201,1.206,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,78,77,75,30,27,28,30,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,66,54.757,46.550,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,51,29,77,3.328,1.136,0.024,5.087,11.880,0.744,1.048,3.328,3.296,2068,2673,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,5.8,21.3,27.1,7.646,0.587,2911,209,78,77,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,12.4,99.4,97.0,108.6,108.6,255,229,51,8.0,6,1,11.491,5.197,0,
13.2.2017,15:14:34.645,5102,4764,51.7,4760,3378,58.4,0.0,1.201,1.201,1.206,1.206,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,72,78,78,74,33,27,27,31,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,66,55.474,47.152,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,51,29,77,3.328,1.136,0.024,5.087,11.880,0.736,1.032,3.328,3.280,2074,2683,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,2.4,2.4,0.000,2.519,2911,214,77,77,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,12.4,99.4,97.0,109.0,109.0,255,229,51,8.0,6,1,0.040,0.043,0,
13.2.2017,15:14:36.723,5103,4764,51.7,4758,3380,58.4,0.0,1.206,1.201,1.196,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,73,77,77,74,32,28,28,31,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,66,55.193,46.888,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,51,29,77,3.328,1.136,0.024,5.087,11.880,0.736,1.040,3.328,3.280,2068,2664,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,1.0,1.0,0.000,1.060,2911,217,77,77,1.200,2880,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,12.4,100.0,97.0,108.5,108.5,255,229,51,8.0,6,1,0.056,0.000,0,
13.2.2017,15:14:38.796,5104,4762,51.7,4754,3384,58.4,0.0,1.206,1.206,1.206,1.206,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,72,78,78,74,33,27,27,31,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,67,55.671,47.328,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,51,29,77,3.328,1.136,0.024,5.087,11.880,0.736,1.056,3.328,3.296,2074,2673,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,2.0,2.0,0.000,2.023,2911,221,77,77,1.200,2850,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,12.4,99.6,97.0,108.4,108.4,255,229,51,8.0,6,1,0.000,0.077,0,
13.2.2017,15:14:40.869,5103,4763,51.7,4753,3385,58.4,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,72,79,78,76,33,26,27,29,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,67,55.511,47.210,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,51,30,78,3.328,1.136,0.024,5.087,11.880,0.736,1.048,3.328,3.296,2068,2722,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.5,0.5,0.000,0.535,2911,222,77,76,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,12.4,99.6,97.0,108.6,108.6,255,229,51,8.0,6,1,0.351,0.258,0,
13.2.2017,15:14:42.942,5104,4763,51.7,4751,3387,58.3,0.0,1.201,1.206,1.196,1.206,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,72,79,78,76,33,26,27,29,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,67,55.469,47.164,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,51,29,78,3.328,1.136,0.024,5.087,11.880,0.736,1.048,3.312,3.296,2086,2722,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.5,0.5,0.000,0.993,2911,224,77,76,1.200,2820,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,12.4,100.0,97.0,108.1,108.1,255,229,51,8.0,6,1,0.028,0.020,0,
13.2.2017,15:14:45.016,5111,4756,51.7,4758,3380,58.4,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,78,78,75,30,27,27,30,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,68,55.315,47.006,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,52,29,78,3.328,1.136,0.024,5.087,11.880,0.736,1.040,3.328,3.280,2080,2732,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.1,0.1,0.000,0.507,2911,225,77,76,1.200,2850,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.8,100.0,97.0,108.2,108.2,241,216,55,8.0,6,1,0.085,0.102,0,
13.2.2017,15:14:47.098,5209,4657,52.7,4824,3314,59.2,0.0,1.201,1.206,1.206,1.201,3599.8,3599.8,3599.8,3599.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,72,78,77,74,33,27,28,31,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,67,53.141,44.952,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,52,29,77,3.328,1.136,0.024,5.087,11.880,0.736,1.048,3.312,3.296,2080,2673,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.1,0.1,0.000,0.689,2911,226,77,76,1.200,2790,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,12.0,100.0,97.0,108.1,108.1,247,221,54,8.0,6,1,0.090,0.349,0,
13.2.2017,15:14:49.187,5214,4652,52.8,4844,3294,59.5,0.0,1.191,1.196,1.206,1.196,3599.8,3599.8,3599.8,3599.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,72,75,74,72,33,30,31,33,75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,68,53.056,44.917,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,52,29,77,3.328,1.136,0.024,5.087,11.880,0.736,1.048,3.312,3.296,2080,2722,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,7.8,9.1,16.9,2.558,0.598,2916,227,76,76,1.200,2790,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,12.2,99.7,97.0,106.4,106.4,249,223,61,8.0,6,1,62.462,12.747,0,
13.2.2017,15:14:51.268,5133,4733,52.0,4784,3354,58.7,0.0,1.201,1.191,1.206,1.196,3600.2,3600.2,3600.2,3600.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,72,78,78,74,33,27,27,31,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,67,54.534,46.258,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,52,29,78,3.328,1.136,0.024,5.087,11.880,0.736,1.040,3.312,3.280,2080,2722,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.1,1.3,1.4,0.014,0.456,2916,228,76,76,1.200,2880,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.5,100.0,97.0,107.5,107.5,235,209,54,8.0,6,1,1.876,0.417,0,
13.2.2017,15:14:53.349,5120,4746,51.8,4777,3361,58.7,0.0,1.201,1.201,1.201,1.201,3600.2,3600.2,3600.2,3600.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,73,79,79,74,32,26,26,31,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,68,54.869,46.789,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,52,29,78,3.328,1.136,0.024,5.087,11.880,0.736,1.048,3.328,3.280,2080,2673,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.2,0.7,0.9,0.117,0.278,2916,229,76,76,1.200,2880,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.4,100.0,97.0,108.3,108.3,233,207,55,8.0,6,1,4.477,3.568,0,
13.2.2017,15:14:55.427,5148,4718,52.1,4805,3333,59.0,0.0,1.191,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,71,75,75,75,34,30,30,30,75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,76,76,68,54.531,46.553,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,52,29,78,3.344,1.144,0.024,5.129,11.880,0.736,1.048,3.328,3.296,2080,2673,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.1,0.2,0.4,0.104,0.401,2916,229,76,75,1.200,2760,1188.9,1502.3,540.0,98.0,78.0,0.0,3.0,11.7,100.0,97.0,104.8,104.8,239,213,69,8.0,6,1,4.290,0.833,0,
13.2.2017,15:14:57.505,5115,4751,51.8,4788,3350,58.8,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,80,78,77,30,25,27,28,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,68,55.786,47.731,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,52,29,79,3.328,1.136,0.024,5.129,11.880,0.736,1.040,3.328,3.296,2074,2722,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.1,0.1,0.000,0.134,2916,230,76,75,1.200,2790,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,10.8,100.0,97.0,107.7,107.7,222,196,56,8.0,6,1,0.090,0.080,0,
13.2.2017,15:14:59.584,5098,4768,51.6,4770,3368,58.6,0.0,1.201,1.206,1.201,1.196,3599.8,3599.8,3599.8,3599.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,73,80,79,76,32,25,26,29,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,68,56.385,48.301,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,53,29,79,3.328,1.136,0.024,5.087,11.880,0.736,1.040,3.328,3.280,2068,2664,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.2,0.2,0.000,0.425,2916,231,76,75,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,10.8,99.0,97.0,108.3,108.3,222,196,56,8.0,6,1,0.000,0.025,0,
13.2.2017,15:15:1.658,5055,4811,51.2,4748,3390,58.3,0.0,1.201,1.201,1.201,1.201,3599.8,3599.8,3599.8,3599.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,76,81,79,78,29,24,26,27,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,69,55.993,47.929,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,53,29,79,3.328,1.136,0.024,5.087,11.880,0.736,1.040,3.328,3.280,2068,2683,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.1,0.1,0.2,0.084,0.165,2916,231,76,75,1.200,2820,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,10.8,100.0,97.0,108.4,108.4,222,196,56,8.0,6,1,3.580,1.518,0,
13.2.2017,15:15:3.731,5035,4831,51.0,4731,3407,58.1,0.0,1.201,1.206,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,73,81,79,76,32,24,26,29,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,68,56.819,48.736,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,53,29,81,3.344,1.128,0.024,5.087,11.880,0.736,1.048,3.328,3.296,2080,2673,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.2,0.2,0.000,0.161,2916,231,76,75,1.200,2850,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,10.8,99.6,97.0,108.0,108.0,222,196,56,8.0,6,1,0.397,0.043,0,
13.2.2017,15:15:5.803,5038,4828,51.0,4730,3408,58.1,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,79,78,76,30,26,27,29,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,68,56.377,48.272,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,53,29,79,3.328,1.136,0.024,5.087,11.880,0.736,1.048,3.328,3.296,2074,2732,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.6,0.6,0.000,0.146,2916,231,76,75,1.200,2820,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,10.9,100.0,97.0,108.1,108.1,222,196,56,8.0,6,1,0.186,0.000,0,
13.2.2017,15:15:7.875,5042,4824,51.1,4734,3404,58.1,0.0,1.201,1.206,1.201,1.201,3600.1,3600.1,3600.1,3600.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,73,80,80,77,32,25,25,28,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,68,56.988,49.193,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,53,29,80,3.328,1.136,0.024,5.087,11.880,0.736,1.040,3.344,3.296,2074,2722,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.6,0.6,0.000,0.075,2916,232,76,75,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,10.8,100.0,97.0,108.2,108.2,222,196,56,8.0,6,1,0.000,0.026,0,
13.2.2017,15:15:9.949,5040,4826,51.0,4733,3405,58.1,0.0,1.201,1.201,1.201,1.201,3600.1,3600.1,3600.1,3600.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,77,81,81,77,28,24,24,28,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,57.122,49.306,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,53,29,80,3.328,1.128,0.024,5.129,11.880,0.728,1.040,3.328,3.280,2074,2664,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.004,2916,232,76,75,1.200,2820,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,10.9,100.0,97.0,107.6,107.6,222,196,56,8.0,6,1,0.000,0.000,0,
13.2.2017,15:15:12.030,5045,4821,51.1,4733,3405,58.1,0.0,1.196,1.201,1.201,1.196,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,74,78,78,76,31,27,27,29,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,70,57.177,49.375,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,53,29,80,3.328,1.136,0.024,5.129,11.880,0.736,1.040,3.328,3.280,2080,2722,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.000,2916,232,76,75,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.0,99.6,97.0,107.9,107.9,225,199,58,8.0,6,1,0.201,0.103,0,
13.2.2017,15:15:14.104,5038,4828,51.0,4732,3406,58.1,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,77,81,81,78,28,24,24,27,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,57.323,49.503,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,30,81,3.328,1.128,0.024,5.129,11.880,0.736,1.048,3.328,3.296,2074,2673,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.010,2916,232,75,75,1.200,2880,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,11.0,99.6,97.0,108.0,108.0,224,198,50,8.0,6,1,0.102,0.297,0,
13.2.2017,15:15:16.189,5035,4831,51.0,4731,3407,58.1,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,74,81,80,77,31,24,25,28,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,70,57.337,49.503,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,29,81,3.328,1.136,0.024,5.129,11.880,0.736,1.048,3.328,3.296,2068,2673,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.041,2916,232,76,75,1.200,2820,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.0,100.0,97.0,107.7,107.7,224,198,50,8.0,6,1,0.113,0.076,0,
13.2.2017,15:15:18.264,5044,4822,51.1,4733,3405,58.1,0.0,1.191,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,78,81,78,74,27,24,27,31,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,70,54.524,46.863,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,29,79,3.344,1.136,0.024,5.129,11.880,0.736,1.048,3.328,3.296,2074,2673,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.2,1.3,1.5,0.151,0.340,2917,232,75,75,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.3,100.0,97.0,107.7,107.7,231,205,55,8.0,6,1,0.336,1.029,0,
13.2.2017,15:15:20.339,5088,4778,51.5,4777,3361,58.6,0.0,1.201,1.206,1.201,1.201,3600.1,3600.1,3600.1,3600.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,73,81,80,78,32,24,25,27,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,52.510,44.986,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,53,29,79,3.328,1.128,0.024,5.087,11.880,0.736,1.048,3.328,3.296,2057,2683,Yes,27,27,No,No,30,No,No,1.4,0.0,1.4,0.071,0.000,76,0,53.7,0.7,54.4,11.297,0.161,2939,233,75,75,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.1,100.0,97.0,107.9,107.9,228,202,55,8.0,6,1,14.327,4.266,0,
