Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #4 VID [V]","Core #5 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Core #4 Clock [MHz]","Core #5 Clock [MHz]","Bus Clock [MHz]","QPI Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Core #4 Thread #0 Usage [%]","Core #4 Thread #1 Usage [%]","Core #5 Thread #0 Usage [%]","Core #5 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #4 Ratio [x]","Core #5 Ratio [x]","QPI Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #4 [°C]","Core #5 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core #4 Distance to TjMAX [°C]","Core #5 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #4 Thermal Throttling [Yes/No]","Core #5 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #4 Critical Temperature [Yes/No]","Core #5 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Core #4 Power Limit Exceeded [Yes/No]","Core #5 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","Memory Ambient [°C]","CPU Package [°C]","PP0 [°C]","CPU Package Power [W]","IA Cores Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #4 Thread 0 C0 Residency [%]","Core #4 Thread 1 C0 Residency [%]","Core #5 Thread 0 C0 Residency [%]","Core #5 Thread 1 C0 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","Motherboard [°C]","Auxiliary [°C]","SYSTIN1 [°C]","SYSTIN2 [°C]","SYSTIN3 [°C]","CPU [°C]","Vcore [V]","+12V [V]","AVCC [V]","+3.3V [V]","+5V [V]","VIN6 [V]","3VSB [V]","VBAT [V]","CPU [RPM]","Chassis Intrusion [Yes/No]","Drive Airflow Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","PCIe Link Speed [GT/s]","GPU Voltage [V]","GPU Current [A]","GPU VRM Power Out (POUT) [W]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Voltage [V]","GPU Current [A]","GPU VRM Power Out (POUT) [W]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
24.1.2017,22:16:41.682,11270,21391,34.5,8106,8225,49.6,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,46.1,73.0,38.4,30.7,26.9,34.6,50.0,19.2,69.2,0.0,61.5,0.0,73.0,37.5,100.0,39,39,39,39,39,39,32,67,62,60,65,59,63,24,29,31,26,32,28,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,127.426,109.390,94.3,94.4,70.5,70.6,66.7,67.4,70.7,70.4,73.8,74.0,74.3,74.3,668.7,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,54.0,1.288,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.0,0.0,0.0,0.040,0.000,9356,7707,0.1,0.0,0.1,0.361,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,81,1.150,2250,1045.2,1502.3,540.0,64.0,24.0,0.0,16.0,84.8,63.0,67.8,67.8,1737,8.0,1.175,1.090,1.268,82,82,1.162,2250,1045.2,1502.3,540.0,62.0,25.0,0.0,16.0,84.8,58.5,64.0,79.6,79.6,1737,1645,273,8.0,1.181,1.082,1.275,1552,57,3.630,6.242,0,
24.1.2017,22:16:42.093,11272,21388,34.5,8110,8221,49.6,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,42.3,61.5,30.7,61.5,61.5,3.8,69.2,3.8,73.0,0.0,76.9,0.0,76.9,40.4,100.0,39,39,39,39,39,39,32,66,65,62,61,61,62,25,26,29,30,30,29,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,126.652,108.535,87.6,87.7,77.4,77.8,68.9,68.8,64.1,64.4,72.3,72.1,76.0,76.4,668.7,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,54.0,1.288,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.1,0.0,0.1,0.040,0.000,9356,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,81,1.150,2250,1045.2,1502.3,540.0,62.0,21.0,0.0,16.0,84.8,62.0,76.0,76.0,1737,8.0,1.175,1.090,1.273,82,82,1.162,2280,1045.2,1502.3,540.0,59.0,23.0,0.0,16.0,84.9,55.1,64.0,73.7,73.7,1742,1646,274,8.0,1.188,1.082,1.277,1552,57,3.495,21.213,0,
24.1.2017,22:16:42.499,11273,21388,34.5,8110,8220,49.6,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,29.6,74.0,48.1,59.2,29.6,33.3,70.3,0.0,59.2,0.0,66.6,0.0,74.0,39.2,100.0,39,39,39,39,39,39,32,65,63,65,61,59,60,26,28,26,30,32,31,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,126.945,108.774,87.6,87.5,77.9,77.7,71.8,71.5,68.8,69.0,65.1,65.1,72.4,71.6,668.7,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,54.0,1.288,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.1,0.0,0.1,0.080,0.060,9356,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,82,1.150,2280,1045.2,1502.3,540.0,62.0,22.0,0.0,16.0,84.6,62.0,80.1,80.1,1732,8.0,1.169,1.090,1.271,83,82,1.162,2280,1045.2,1502.3,540.0,62.0,24.0,0.0,16.0,84.6,61.5,64.0,85.9,85.9,1732,1640,271,8.0,1.181,1.080,1.273,1552,57,3.605,6.247,0,
24.1.2017,22:16:42.905,11276,21385,34.5,8112,8218,49.6,2.6,1.331,1.331,1.331,1.331,1.336,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,46.1,69.2,46.1,38.4,46.1,30.7,88.4,0.0,42.3,0.0,61.5,0.0,88.4,39.1,100.0,39,39,39,39,39,39,32,66,64,61,59,62,62,25,27,30,32,29,29,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,126.238,108.297,89.5,88.9,71.1,71.2,69.5,69.5,78.4,78.5,63.1,63.2,71.2,71.5,668.7,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,54.0,1.288,12.192,3.328,3.328,4.960,0.552,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.1,0.2,0.2,0.040,0.104,9356,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,82,1.150,2280,1045.2,1502.3,540.0,68.0,25.0,0.0,20.0,84.7,63.0,78.6,78.6,1734,8.0,1.163,1.090,1.268,82,82,1.162,2280,1045.2,1502.3,540.0,58.0,24.0,0.0,14.0,84.6,61.4,64.0,83.4,83.4,1733,1641,275,8.0,1.181,1.080,1.279,1552,57,3.528,5.761,0,
24.1.2017,22:16:43.316,11277,21384,34.5,8110,8221,49.6,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,73.0,65.3,46.1,50.0,46.1,0.0,46.1,0.0,46.1,0.0,69.2,0.0,73.0,36.8,100.0,39,39,39,39,39,39,32,63,62,63,59,62,60,28,29,28,32,29,31,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,126.104,107.911,92.1,92.8,79.4,78.6,58.6,58.3,59.7,59.4,62.7,62.5,72.4,72.3,668.7,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,54.0,1.296,12.192,3.328,3.328,4.960,0.552,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.1,0.0,0.1,0.040,0.010,9356,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,82,1.150,2250,1045.2,1502.3,540.0,72.0,27.0,0.0,17.0,84.6,63.0,80.0,80.0,1732,8.0,1.169,1.090,1.268,83,82,1.162,2250,1045.2,1502.3,540.0,70.0,28.0,0.0,16.0,84.6,66.2,64.0,85.9,85.9,1732,1640,273,8.0,1.181,1.080,1.273,1552,57,3.483,6.355,0,
24.1.2017,22:16:43.727,11272,21389,34.5,8110,8220,49.6,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,38.4,61.5,23.0,61.5,26.9,22.2,69.2,0.0,42.3,0.0,65.3,0.0,69.2,34.2,100.0,39,39,39,39,39,39,32,63,65,65,58,58,62,28,26,26,33,33,29,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,66,66,126.361,108.433,92.6,92.2,78.5,79.3,66.7,66.7,67.6,68.2,61.5,61.0,69.8,69.7,668.7,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,54.0,1.288,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.0,0.0,0.0,0.000,0.000,9356,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,82,1.150,2250,1045.2,1502.3,540.0,76.0,28.0,0.0,14.0,84.6,63.0,80.1,80.1,1732,8.0,1.169,1.090,1.270,83,82,1.162,2250,1045.2,1502.3,540.0,72.0,30.0,0.0,14.0,84.6,70.8,66.0,86.4,86.4,1732,1640,268,8.0,1.181,1.080,1.270,1552,57,3.562,6.453,0,
24.1.2017,22:16:44.131,11271,21389,34.5,8111,8220,49.6,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,42.3,61.5,73.0,46.1,38.4,23.0,46.1,0.0,61.5,0.0,61.5,0.0,73.0,37.8,100.0,39,39,39,39,39,39,32,65,61,64,62,60,64,26,30,27,29,31,27,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,67,67,126.574,108.626,89.7,90.1,79.5,79.0,68.1,68.5,68.0,67.4,67.5,67.8,69.8,70.2,668.7,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,54.0,1.288,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.1,0.0,0.1,0.080,0.000,9357,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,81,1.150,2280,1045.2,1502.3,540.0,67.0,25.0,0.0,14.0,84.6,64.0,78.1,78.1,1733,8.0,1.169,1.090,1.268,83,82,1.162,2250,1045.2,1502.3,540.0,63.0,26.0,0.0,14.0,84.6,63.4,66.0,84.3,84.3,1733,1641,269,8.0,1.181,1.082,1.273,1552,57,3.718,6.395,0,
24.1.2017,22:16:44.535,11276,21385,34.5,8113,8217,49.6,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.5,3911.5,3911.5,3911.5,3911.5,3911.5,100.3,3200.0,38.4,69.2,46.1,53.8,50.0,42.3,73.0,0.0,53.8,0.0,80.7,0.0,80.7,42.3,100.0,39,39,39,39,39,39,32,63,62,63,64,61,60,28,29,28,27,30,31,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,127.497,109.494,91.1,91.0,72.2,72.8,70.6,71.0,79.7,79.4,63.5,63.5,73.2,72.8,668.6,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,54.0,1.288,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.1,0.0,0.1,0.040,0.040,9357,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,81,1.150,2280,1045.2,1502.3,540.0,61.0,21.0,0.0,16.0,84.9,64.0,75.6,75.6,1739,8.0,1.169,1.090,1.270,82,81,1.162,2250,1045.2,1502.3,540.0,57.0,21.0,0.0,16.0,84.9,56.6,66.0,82.5,82.5,1739,1647,275,8.0,1.188,1.082,1.277,1552,57,3.767,5.140,0,
24.1.2017,22:16:44.943,11273,21388,34.5,8114,8217,49.6,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.5,3911.5,3911.5,3911.5,3911.5,3911.5,100.3,3200.0,46.1,42.3,38.4,57.6,46.1,53.8,73.0,0.0,42.3,0.0,76.9,0.0,76.9,39.7,100.0,39,39,39,39,39,39,32,65,62,66,64,59,62,26,29,25,27,32,29,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,66,66,126.672,108.703,86.5,86.7,78.3,77.2,73.6,73.4,74.0,74.8,60.6,60.8,69.9,69.5,668.6,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,54.0,1.288,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.0,0.0,0.1,0.040,0.025,9357,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,81,1.150,2280,1045.2,1502.3,540.0,60.0,22.0,0.0,14.0,84.5,63.0,65.9,65.9,1733,8.0,1.175,1.090,1.275,82,82,1.162,2250,1045.2,1502.3,540.0,57.0,23.0,0.0,13.0,84.6,58.2,65.0,83.6,83.6,1732,1640,272,8.0,1.181,1.082,1.273,1552,57,5.064,22.818,0,
24.1.2017,22:16:45.349,11274,21386,34.5,8115,8216,49.6,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.5,3911.5,3911.5,3911.5,3911.5,3911.5,100.3,3200.0,50.0,69.2,34.6,50.0,3.8,53.8,76.9,0.0,53.8,0.0,65.3,0.0,76.9,38.1,100.0,39,39,39,39,39,39,32,66,59,61,65,61,60,25,32,30,26,30,31,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,123.935,106.109,88.1,88.1,69.4,69.5,54.7,54.6,76.4,75.9,60.9,60.7,65.8,66.2,668.6,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,54.0,1.296,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.0,0.1,0.1,0.040,0.081,9357,7707,0.1,0.0,0.1,0.361,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,81,1.150,2310,1045.2,1502.3,540.0,67.0,26.0,0.0,15.0,84.7,63.0,78.7,78.7,1734,8.0,1.169,1.090,1.268,83,82,1.162,2310,1045.2,1502.3,540.0,62.0,27.0,0.0,13.0,84.7,58.8,65.0,85.0,85.0,1734,1642,270,8.0,1.188,1.080,1.277,1552,57,5.515,6.196,0,
24.1.2017,22:16:45.758,11277,21383,34.5,8116,8214,49.6,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.5,3911.5,3911.5,3911.5,3911.5,3911.5,100.3,3200.0,26.9,61.5,50.0,57.6,34.6,38.4,61.5,0.0,57.6,0.0,69.2,0.0,69.2,38.1,100.0,39,39,39,39,39,39,32,65,64,62,61,61,61,26,27,29,30,30,30,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,66,66,125.798,107.882,86.2,86.0,77.7,77.8,63.6,63.8,73.2,72.7,62.8,62.5,75.8,75.6,668.6,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,53.0,1.296,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.1,0.0,0.1,0.040,0.000,9357,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,81,1.150,2310,1045.2,1502.3,540.0,66.0,24.0,0.0,17.0,84.9,63.0,77.7,77.7,1738,8.0,1.175,1.090,1.264,82,82,1.162,2310,1045.2,1502.3,540.0,63.0,26.0,0.0,15.0,84.9,62.7,65.0,90.4,90.4,1737,1645,275,8.0,1.181,1.082,1.275,1552,57,6.326,6.819,0,
24.1.2017,22:16:46.166,11280,21381,34.5,8117,8213,49.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.5,3911.5,3911.5,3911.5,3911.5,3911.5,100.3,3200.0,42.3,84.6,42.3,42.3,42.3,23.0,50.0,0.0,53.8,0.0,57.6,0.0,84.6,36.5,100.0,39,39,39,39,39,39,32,66,64,60,60,59,60,25,27,31,31,32,31,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,126.542,108.389,93.5,93.7,73.3,74.0,64.0,63.4,67.5,68.4,63.8,64.1,70.6,71.3,668.6,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,54.0,1.288,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.0,0.0,0.0,0.040,0.000,9357,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,82,1.150,2280,1045.2,1502.3,540.0,63.0,23.0,0.0,17.0,85.0,63.0,81.7,81.7,1740,8.0,1.169,1.090,1.268,82,82,1.162,2310,1045.2,1502.3,540.0,58.0,24.0,0.0,15.0,85.0,60.1,65.0,83.5,83.5,1740,1647,273,8.0,1.188,1.080,1.275,1552,57,7.007,6.585,0,
24.1.2017,22:16:46.575,11269,21391,34.5,8120,8211,49.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.5,3911.5,3911.5,3911.5,3911.5,3911.5,100.3,3200.0,33.3,74.0,40.7,48.1,44.4,29.6,77.7,0.0,70.3,0.0,66.6,0.0,77.7,40.4,100.0,39,39,39,39,39,39,32,64,63,62,65,59,60,27,28,29,26,32,31,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,126.463,108.473,91.2,91.2,81.4,81.4,68.0,68.1,71.0,71.3,63.3,63.0,65.4,64.9,668.6,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,54.0,1.288,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.1,0.0,0.1,0.040,0.020,9357,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,82,1.150,2280,1045.2,1502.3,540.0,67.0,25.0,0.0,15.0,84.7,63.0,80.0,80.0,1736,8.0,1.169,1.090,1.266,82,82,1.162,2310,1045.2,1502.3,540.0,65.0,28.0,0.0,15.0,84.7,64.6,65.0,82.2,82.2,1735,1643,269,8.0,1.181,1.082,1.273,1552,57,3.568,5.221,0,
24.1.2017,22:16:46.982,11271,21390,34.5,8117,8213,49.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.5,3911.5,3911.5,3911.5,3911.5,3911.5,100.3,3200.0,50.0,53.8,38.4,53.8,26.9,30.7,69.2,0.0,57.6,0.0,65.3,0.0,69.2,37.1,100.0,39,39,39,39,39,39,32,65,60,61,62,59,59,26,31,30,29,32,32,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,67,67,127.022,108.945,89.0,88.8,73.7,73.2,70.4,71.1,79.7,79.6,65.4,65.8,68.7,69.2,668.6,10.00,9,9,9,24,107,1,38.0,53.5,38.5,38.5,38.5,54.0,1.288,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.0,0.3,0.3,0.040,0.167,9357,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,82,1.150,2280,1045.2,1502.3,540.0,72.0,27.0,0.0,18.0,84.7,63.0,80.8,80.8,1734,8.0,1.163,1.090,1.266,83,82,1.162,2310,1045.2,1502.3,540.0,67.0,28.0,0.0,16.0,84.7,66.1,64.0,91.2,91.2,1734,1642,271,8.0,1.188,1.080,1.277,1552,57,6.138,6.711,0,
24.1.2017,22:16:47.391,11269,21391,34.5,8118,8213,49.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.5,3911.5,3911.5,3911.5,3911.5,3911.5,100.3,3200.0,34.6,80.7,26.9,50.0,30.7,34.6,92.3,0.0,53.8,0.0,42.3,0.0,92.3,37.2,100.0,39,39,39,39,39,39,32,64,62,64,61,59,64,27,29,27,30,32,27,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,126.577,108.664,87.7,87.9,73.2,73.6,66.8,66.4,87.8,87.8,63.4,63.6,70.0,69.1,668.6,10.00,9,9,9,24,107,1,38.0,53.5,38.5,38.5,38.5,54.0,1.288,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.0,0.0,0.0,0.040,0.000,9357,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,82,82,1.150,2280,1045.2,1502.3,540.0,70.0,26.0,0.0,15.0,84.7,63.0,75.5,75.5,1734,8.0,1.169,1.090,1.270,82,82,1.162,2280,1045.2,1502.3,540.0,67.0,27.0,0.0,14.0,85.0,65.1,64.0,82.1,82.1,1740,1648,270,8.0,1.188,1.082,1.279,1552,57,4.010,8.029,0,
24.1.2017,22:16:47.798,11267,21393,34.4,8120,8211,49.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,69.2,46.1,46.1,46.1,30.7,50.0,69.2,0.0,42.3,0.0,73.0,0.0,73.0,39.4,100.0,39,39,39,39,39,39,32,64,61,64,59,56,62,27,30,27,32,35,29,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,126.367,108.374,89.5,89.4,72.9,73.0,76.5,76.8,75.8,74.7,59.8,59.6,65.1,65.8,668.6,10.00,9,9,9,24,107,1,38.0,53.5,38.0,38.0,38.0,54.0,1.288,12.192,3.328,3.312,4.960,0.552,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.1,0.0,0.1,0.040,0.000,9357,7707,0.0,0.0,0.0,0.000,0.000,6161,0,0.0,0.0,0.0,0.000,0.000,126,6,81,81,1.150,2280,1045.2,1502.3,540.0,53.0,18.0,0.0,14.0,84.6,63.0,73.3,73.3,1732,8.0,1.169,1.090,1.268,82,82,1.162,2280,1045.2,1502.3,540.0,54.0,22.0,0.0,14.0,84.6,59.5,64.0,82.3,82.3,1732,1640,274,8.0,1.181,1.082,1.273,1552,57,4.075,22.789,0,
